crime_id,entity,entity_classification
669bef794c076713fc6c8a09,20biia,small
669bef794c076713fc6c8a09,20,small
669bfbd64c076747eb6cc353,8c,small
669bfbd64c076747eb6cc353,20biia,small
669bfbd64c076747eb6cc353,20,small
669bfbd64c076747eb6cc353,27,small
669bfce18131dd68f7497b57,8c,small
669bfce18131dd68f7497b57,20biia,small
669bfce18131dd68f7497b57,20,small
669bfce18131dd68f7497b57,29,small
669bfcf3f986fb48e07a803f,8c,small
669bfcf3f986fb48e07a803f,20biic,commercial
669bfcf3f986fb48e07a803f,20,small
669c068aa9f26546f2ee4bd0,8c,small
669c068aa9f26546f2ee4bd0,20biia,small
669c068aa9f26546f2ee4bd0,20,small
669c068aa9f26546f2ee4bd0,27,small
669c47700a2846d9319cd396,8c,small
669c47700a2846d9319cd396,20biib,intermediate
669c47700a2846d9319cd396,20,small
669c47700a2846d9319cd396,27b,small
669c4845fad078abe30197ac,20biia,small
669c4845fad078abe30197ac,20,small
669cd6ac6820132bad11be0a,8c,small
669cd6ac6820132bad11be0a,20biib,intermediate
669cd6ac6820132bad11be0a,20,small
669cd6ac6820132bad11be0a,27,small
669ce494a9f265b811f6e738,8c,small
669ce494a9f265b811f6e738,20biia,small
669ce494a9f265b811f6e738,20,small
669d353e52b1313977d5f171,20biib,intermediate
669d353e52b1313977d5f171,20,small
669d36158131dd276556258d,20biib,intermediate
669d36158131dd276556258d,20,small
669d707d43099bfe901117b6,8c,small
669d707d43099bfe901117b6,15,small
669d707d43099bfe901117b6,21,small
669d707d43099bfe901117b6,22c,commercial
669d707d43099bfe901117b6,22,small
669e2375a9f2656fb61a1fa6,8c,small
669e2375a9f2656fb61a1fa6,20biia,small
669e2375a9f2656fb61a1fa6,20,small
669e2375a9f2656fb61a1fa6,27,small
669e250fe3bf16f4337a714a,8c,small
669e250fe3bf16f4337a714a,20biic,commercial
669e250fe3bf16f4337a714a,20,small
669e250fe3bf16f4337a714a,29,small
669e46aa6015336412694d73,8c,small
669e46aa6015336412694d73,20biia,small
669e46aa6015336412694d73,20,small
669e4f574c07676653b601ff,8c,small
669e4f574c07676653b601ff,20biia,small
669e4f574c07676653b601ff,20,small
669e6c4ffad078fbe9578ba4,20biia,small
669e6c4ffad078fbe9578ba4,20,small
669e6c9ce3bf16375e99f09f,8c,small
669e6c9ce3bf16375e99f09f,20biia,small
669e6c9ce3bf16375e99f09f,20,small
669e6f8f0a2846e996f13688,8c,small
669e6f8f0a2846e996f13688,20biib,intermediate
669e6f8f0a2846e996f13688,20,small
669e6f8f0a2846e996f13688,27,small
669e70934c0767dc3bbc0eed,8c,small
669e70934c0767dc3bbc0eed,29,small
669e70934c0767dc3bbc0eed,20biib,intermediate
669e70934c0767dc3bbc0eed,20,small
669e7f4943099b3793529225,8c,small
669e7f4943099b3793529225,20biib,intermediate
669e7f4943099b3793529225,20,small
669e8b066015334281761f88,8c,small
669e8b066015334281761f88,20biib,intermediate
669e8b066015334281761f88,20,small
669e8b066015334281761f88,27,small
669ee56f4c0767ccf1bddb38,8c,small
669ee56f4c0767ccf1bddb38,27b,small
669ee56f4c0767ccf1bddb38,27a,small
669ee56f4c0767ccf1bddb38,27,small
669f461356404c344ba7eb0e,8c,small
669f461356404c344ba7eb0e,20biia,small
669f461356404c344ba7eb0e,20,small
669f461356404c344ba7eb0e,27,small
669f9d873c41b58a25080ecc,20biib,intermediate
669f9d873c41b58a25080ecc,20,small
669f9d873c41b58a25080ecc,27a,small
669f9d873c41b58a25080ecc,27,small
669f9e49dfcf91cee57a5070,8c,small
669f9e49dfcf91cee57a5070,20biib,intermediate
669f9e49dfcf91cee57a5070,20,small
669fc5a2411720b91cf29eaa,8c,small
669fc5a2411720b91cf29eaa,22b,intermediate
669fc5a2411720b91cf29eaa,22,small
669fc5a2411720b91cf29eaa,27,small
669fc5a2411720b91cf29eaa,29,small
669fc9154552477d66544319,20biib,intermediate
669fc9154552477d66544319,20,small
669fdc734117208337f3d97f,20a1,cultivation
669fdc734117208337f3d97f,1,small
669fdc734117208337f3d97f,8c,small
669fe15683894798de852757,8c,small
669fe15683894798de852757,20biia,small
669fe15683894798de852757,20,small
669fe2263477b77c66b4a40e,8c,small
669fe2263477b77c66b4a40e,20biic,commercial
669fe2263477b77c66b4a40e,20,small
669fe2263477b77c66b4a40e,29,small
669ff9cf2c4fd43dc754f543,8c,small
669ff9cf2c4fd43dc754f543,20biia,small
669ff9cf2c4fd43dc754f543,20,small
66a000dd41172080cdf4aba3,20ai,cultivation
66a000dd41172080cdf4aba3,20,small
66a014c1455247edbf567fa5,20biia,small
66a014c1455247edbf567fa5,20,small
66a01606bbdf85151e1fa186,8c,small
66a01606bbdf85151e1fa186,20biib,intermediate
66a01606bbdf85151e1fa186,20,small
66a061584117207ed3f88391,8c,small
66a061584117207ed3f88391,20biia,small
66a061584117207ed3f88391,20,small
66a0813fbbdf854b4123ba98,8c,small
66a0813fbbdf854b4123ba98,20biic,commercial
66a0813fbbdf854b4123ba98,20,small
66a0813fbbdf854b4123ba98,21b,intermediate
66a0813fbbdf854b4123ba98,21,small
66a0813fbbdf854b4123ba98,22c,commercial
66a0813fbbdf854b4123ba98,22,small
66a0813fbbdf854b4123ba98,27,small
66a0813fbbdf854b4123ba98,29,small
66a0a3a77f9af59941689be8,8c,small
66a0a3a77f9af59941689be8,22c,commercial
66a0a3a77f9af59941689be8,22,small
66a0a3a77f9af59941689be8,27,small
66a0a3a77f9af59941689be8,29,small
66a0dfac03a0f75001c8637a,8c,small
66a0dfac03a0f75001c8637a,20biic,commercial
66a0dfac03a0f75001c8637a,20,small
66a0dfac03a0f75001c8637a,29,small
66a1294d8856bd114172d4de,8c,small
66a1294d8856bd114172d4de,20biia,small
66a1294d8856bd114172d4de,20,small
66a1294d8856bd114172d4de,27,small
66a13b15aca3534e96f76ec0,8c,small
66a13b15aca3534e96f76ec0,20biia,small
66a13b15aca3534e96f76ec0,20,small
66a13b15aca3534e96f76ec0,27,small
66a13f47ca1a8f7e8cb07837,8c,small
66a13f47ca1a8f7e8cb07837,20biia,small
66a13f47ca1a8f7e8cb07837,20,small
66a13f47ca1a8f7e8cb07837,29,small
66a1615b7b2a157376983f2b,8c,small
66a1615b7b2a157376983f2b,20biib,intermediate
66a1615b7b2a157376983f2b,20,small
66a16c8e6af3a45b3550548c,8c,small
66a16c8e6af3a45b3550548c,22c,commercial
66a16c8e6af3a45b3550548c,22,small
66a1f58e3beaa11596ae2e9a,20b,intermediate
66a1f58e3beaa11596ae2e9a,20,small
66a1f58e3beaa11596ae2e9a,20iia,small
66a213030a229fd38bf9a645,8c,small
66a213030a229fd38bf9a645,20biib,intermediate
66a213030a229fd38bf9a645,20,small
66a27c4b6ca3ea080dcc7c20,8c,small
66a27c4b6ca3ea080dcc7c20,20biia,small
66a27c4b6ca3ea080dcc7c20,20,small
66a27c4b6ca3ea080dcc7c20,27,small
66a2835e192aad08c848a89a,8c,small
66a2835e192aad08c848a89a,20biia,small
66a2835e192aad08c848a89a,20,small
66a28a61331b0e03c0d13c08,8c,small
66a28a61331b0e03c0d13c08,20biia,small
66a28a61331b0e03c0d13c08,20,small
66a28a61331b0e03c0d13c08,27b,small
66a28a61331b0e03c0d13c08,27,small
66a291372ea8aa754eb4e337,8c,small
66a291372ea8aa754eb4e337,20biia,small
66a291372ea8aa754eb4e337,20,small
66a2aab26a7a8b200cdb48dd,8c,small
66a2aab26a7a8b200cdb48dd,20biib,intermediate
66a2aab26a7a8b200cdb48dd,20,small
66a2aab26a7a8b200cdb48dd,27,small
66a2bbaeb7661037abbe6526,8b,intermediate
66a2bbaeb7661037abbe6526,20a,cultivation
66a2bbaeb7661037abbe6526,20,small
66a2bbaeb7661037abbe6526,20b1,intermediate
66a2bbaeb7661037abbe6526,1,small
66a2bbaeb7661037abbe6526,27b,small
66a348d4722d255101234b7b,8c,small
66a348d4722d255101234b7b,20biia,small
66a348d4722d255101234b7b,20,small
66a35fcb722d2533f729e13b,8c,small
66a35fcb722d2533f729e13b,20biia,small
66a35fcb722d2533f729e13b,20,small
66a35fcb722d2533f729e13b,27b,small
66a36e6fa7a77e01766e587b,8c,small
66a36e6fa7a77e01766e587b,20biia,small
66a36e6fa7a77e01766e587b,20,small
66a390d7876cb1bb1bff2a58,3184,small
66a390d7876cb1bb1bff2a58,318,small
66a390d7876cb1bb1bff2a58,4,small
66a390d7876cb1bb1bff2a58,8c,small
66a390d7876cb1bb1bff2a58,20biic,commercial
66a390d7876cb1bb1bff2a58,20,small
66a390d7876cb1bb1bff2a58,29,small
66a399c9ad611e7589522a0f,8c,small
66a399c9ad611e7589522a0f,20biia,small
66a399c9ad611e7589522a0f,20,small
66a399c9ad611e7589522a0f,27,small
66a3a3c8ad611e534753069f,8c,small
66a3a3c8ad611e534753069f,20biia,small
66a3a3c8ad611e534753069f,20,small
66a3aac6890d2e6189d898d5,8c,small
66a3aac6890d2e6189d898d5,20biib,intermediate
66a3aac6890d2e6189d898d5,20,small
66a3aac6890d2e6189d898d5,29,small
66a3c66acc1d4ad05a4ca2de,8c,small
66a3c66acc1d4ad05a4ca2de,20biib,intermediate
66a3c66acc1d4ad05a4ca2de,20,small
66a3c66acc1d4ad05a4ca2de,27,small
66a3c9c4722d25852a35aebf,8c,small
66a3c9c4722d25852a35aebf,20biia,small
66a3c9c4722d25852a35aebf,20,small
66a3ce5cf2c19d5cc7ae9909,8c,small
66a3ce5cf2c19d5cc7ae9909,20biia,small
66a3ce5cf2c19d5cc7ae9909,20,small
66a3ce5cf2c19d5cc7ae9909,27,small
66a3d9c9722d253dc5361f02,8c,small
66a3d9c9722d253dc5361f02,20biib,intermediate
66a3d9c9722d253dc5361f02,20,small
66a3e2e7d9e853f3d728fb06,8c,small
66a3e2e7d9e853f3d728fb06,20biia,small
66a3e2e7d9e853f3d728fb06,20,small
66a3e2e7d9e853f3d728fb06,27b,small
66a3e63e85219d905aa426f0,20iia,small
66a3e63e85219d905aa426f0,20,small
66a3fed6a7a77e119c776c79,8c,small
66a3fed6a7a77e119c776c79,21b,intermediate
66a3fed6a7a77e119c776c79,21,small
66a3fed6a7a77e119c776c79,29,small
66a4dfaf6b9397a98f4e4eaa,8c,small
66a4dfaf6b9397a98f4e4eaa,20biia,small
66a4dfaf6b9397a98f4e4eaa,20,small
66a5408b1b980ff6db5ff97a,8c,small
66a5408b1b980ff6db5ff97a,22c,commercial
66a5408b1b980ff6db5ff97a,22,small
66a5408b1b980ff6db5ff97a,27,small
66a5408b1b980ff6db5ff97a,29,small
66a5408b1b980ff6db5ff97a,27a,small
66a58db0f333b2139d595605,20biia,small
66a58db0f333b2139d595605,20,small
66a603a1e229df4010a72f07,8c,small
66a603a1e229df4010a72f07,20biia,small
66a603a1e229df4010a72f07,20,small
66a6652d1b980fb1be6cf156,20biic,commercial
66a6652d1b980fb1be6cf156,20,small
66a66854c0842eec27bf5707,8c,small
66a66854c0842eec27bf5707,20biia,small
66a66854c0842eec27bf5707,20,small
66a66854c0842eec27bf5707,27,small
66a6685f54ce409907850627,8c,small
66a6685f54ce409907850627,20biia,small
66a6685f54ce409907850627,20,small
66a6685f54ce409907850627,27,small
66a6806a6a8f23770e2ed13b,8c,small
66a6806a6a8f23770e2ed13b,20biia,small
66a6806a6a8f23770e2ed13b,20,small
66a688a0f333b216cf6387f8,8c,small
66a688a0f333b216cf6387f8,20biib,intermediate
66a688a0f333b216cf6387f8,20,small
66a751fee229dff33db622a4,8c,small
66a751fee229dff33db622a4,20biib,intermediate
66a751fee229dff33db622a4,20,small
66a755429d4fd037f2c67728,8c,small
66a755429d4fd037f2c67728,20biib,intermediate
66a755429d4fd037f2c67728,20,small
66a7782654ce40e84592b133,8c,small
66a7782654ce40e84592b133,20biia,small
66a7782654ce40e84592b133,20,small
66a7782654ce40e84592b133,67a,small
66a7782654ce40e84592b133,20002008,small
66a7782654ce40e84592b133,2000,small
66a7782654ce40e84592b133,2008,small
66a790f39d4fd038cbcaa36a,8c,small
66a790f39d4fd038cbcaa36a,20biia,small
66a790f39d4fd038cbcaa36a,20,small
66a7d122e229df6a0ebea749,8c,small
66a7d122e229df6a0ebea749,20biib,intermediate
66a7d122e229df6a0ebea749,20,small
66a7f7596b93970f9675b4d1,8c,small
66a7f7596b93970f9675b4d1,20biic,commercial
66a7f7596b93970f9675b4d1,20,small
66a8227554ce40071b99a658,8c,small
66a8227554ce40071b99a658,20biia,small
66a8227554ce40071b99a658,20,small
66a85250a5e569abbcfb3546,8c,small
66a85250a5e569abbcfb3546,20biib,intermediate
66a85250a5e569abbcfb3546,20,small
66a85250a5e569abbcfb3546,27,small
66a85250a5e569abbcfb3546,29,small
66a8b60a1b980f75988e7920,27,small
66a8b60a1b980f75988e7920,8c,small
66a8b60a1b980f75988e7920,20biib,intermediate
66a8b60a1b980f75988e7920,20,small
66a8c1a76b93979ed888df1b,8c,small
66a8c1a76b93979ed888df1b,20biib,intermediate
66a8c1a76b93979ed888df1b,20,small
66a8d5245704fc14e54df321,8c,small
66a8d5245704fc14e54df321,20biia,small
66a8d5245704fc14e54df321,20,small
66a8f3eb54ce40e5e6c6b9e5,8c,small
66a8f3eb54ce40e5e6c6b9e5,20biib,intermediate
66a8f3eb54ce40e5e6c6b9e5,20,small
66a9039e1b980f3c449c1a5e,8c,small
66a9039e1b980f3c449c1a5e,20biia,small
66a9039e1b980f3c449c1a5e,20,small
66a9039e1b980f3c449c1a5e,20ai,cultivation
66a921ade229dfe29ce6ec4a,20biib,intermediate
66a921ade229dfe29ce6ec4a,20,small
66a926ebe229df117be72adb,8c,small
66a926ebe229df117be72adb,20biia,small
66a926ebe229df117be72adb,20,small
66a92fc15704fc2cef5892bf,8c,small
66a92fc15704fc2cef5892bf,20biia,small
66a92fc15704fc2cef5892bf,20,small
66a92fc15704fc2cef5892bf,27,small
66a98aecf333b21ec0a41226,8c,small
66a98aecf333b21ec0a41226,20biia,small
66a98aecf333b21ec0a41226,20,small
66a98aecf333b21ec0a41226,27b,small
66a9a89bc0842e84c4061d79,8c,small
66a9a89bc0842e84c4061d79,20biia,small
66a9a89bc0842e84c4061d79,20,small
66aa2f4a1b980f0069be7c5e,8c,small
66aa2f4a1b980f0069be7c5e,20biib,intermediate
66aa2f4a1b980f0069be7c5e,20,small
66aa2f4a1b980f0069be7c5e,29,small
66aa5230b3aac5f87540f49a,8c,small
66aa5230b3aac5f87540f49a,20biia,small
66aa5230b3aac5f87540f49a,20,small
66aa75189d4fd0d26122deda,8c,small
66aa75189d4fd0d26122deda,20biia,small
66aa75189d4fd0d26122deda,20,small
66aa75189d4fd0d26122deda,27,small
66aa7b40e229df1f36117ebe,8c,small
66aa7b40e229df1f36117ebe,20biia,small
66aa7b40e229df1f36117ebe,20,small
66aa7b40e229df1f36117ebe,27,small
66aa8112e229df1aed11a340,8c,small
66aa8112e229df1aed11a340,20biia,small
66aa8112e229df1aed11a340,20,small
66aa87755704fc25c4882d65,8c,small
66aa87755704fc25c4882d65,20biia,small
66aa87755704fc25c4882d65,20,small
66aa87755704fc25c4882d65,27,small
66aa87bc9d4fd00a64237ced,8c,small
66aa87bc9d4fd00a64237ced,20biib,intermediate
66aa87bc9d4fd00a64237ced,20,small
66aa87bc9d4fd00a64237ced,27,small
66aa87bc9d4fd00a64237ced,29,small
66ab55aae9d16f1b630df617,20iia,small
66ab55aae9d16f1b630df617,20,small
66ab7590ddd646aa51c806aa,8c,small
66ab7590ddd646aa51c806aa,20biic,commercial
66ab7590ddd646aa51c806aa,20,small
66aba711ddd6467b7acf323a,27,small
66abb54e190f600460d4d347,20biia,small
66abb54e190f600460d4d347,20,small
66abc00ac2067adefc91a292,8c,small
66abc00ac2067adefc91a292,20biia,small
66abc00ac2067adefc91a292,20,small
66abc00ac2067adefc91a292,27,small
66abd96100f36338f671b8fb,8b,intermediate
66abd96100f36338f671b8fb,20bi,intermediate
66abd96100f36338f671b8fb,20,small
66abd96100f36338f671b8fb,8c,small
66abd96100f36338f671b8fb,20biib,intermediate
66ac42c2e9d16fed6822ce5e,8c,small
66ac42c2e9d16fed6822ce5e,27b,small
66ac42c2e9d16fed6822ce5e,27a,small
66ac42c2e9d16fed6822ce5e,27,small
66ac6ef4c2067a23e199db58,20b2a,small
66ac783d26a9b855ce65bb49,20biib,intermediate
66ac783d26a9b855ce65bb49,20,small
66ac783d26a9b855ce65bb49,29,small
66ac783d26a9b855ce65bb49,8c,small
66acddbd554ed4828bcd6206,8c,small
66acddbd554ed4828bcd6206,20biia,small
66acddbd554ed4828bcd6206,20,small
66acddbd554ed4828bcd6206,27,small
66ace553b44162778c69de14,8c,small
66ace553b44162778c69de14,20biia,small
66ace553b44162778c69de14,20,small
66ace94dd11678df1a41fcc1,8c,small
66ace94dd11678df1a41fcc1,20biib,intermediate
66ace94dd11678df1a41fcc1,20,small
66ace9f2327a0e77da8df1fc,8c,small
66ace9f2327a0e77da8df1fc,20biib,intermediate
66ace9f2327a0e77da8df1fc,20,small
66ad2799a0ebbe3b0cbe05b1,20biia,small
66ad2799a0ebbe3b0cbe05b1,20,small
66ad3de71cc2932104ae2e5b,8c,small
66ad3de71cc2932104ae2e5b,20biia,small
66ad3de71cc2932104ae2e5b,20,small
66ad4edbb4416271436eb038,20biib,intermediate
66ad4edbb4416271436eb038,20,small
66ad54bed116788dff46ce25,8c,small
66ad54bed116788dff46ce25,20biib,intermediate
66ad54bed116788dff46ce25,20,small
66ada0042c8d170c113d2138,8c,small
66ada0042c8d170c113d2138,20biib,intermediate
66ada0042c8d170c113d2138,20,small
66adeb141b5ebdb9713d876d,8c,small
66adeb141b5ebdb9713d876d,20biic,commercial
66adeb141b5ebdb9713d876d,20,small
66adeb141b5ebdb9713d876d,25,small
66adeb141b5ebdb9713d876d,27a,small
66adeb141b5ebdb9713d876d,27,small
66adeb141b5ebdb9713d876d,29,small
66ae384fed48a979db4b3ded,8c,small
66ae384fed48a979db4b3ded,20biia,small
66ae384fed48a979db4b3ded,20,small
66ae384fed48a979db4b3ded,27,small
66ae3d0a8470885c6c2f7745,20ai,cultivation
66ae3d0a8470885c6c2f7745,20,small
66ae3d0a8470885c6c2f7745,8b,intermediate
66ae3d0a8470885c6c2f7745,8,small
66ae4e8f625868d7cace0d86,20iia,small
66ae4e8f625868d7cace0d86,20,small
66ae526fa6a10b069d2a5ae1,8c,small
66ae526fa6a10b069d2a5ae1,20biia,small
66ae526fa6a10b069d2a5ae1,20,small
66ae526fa6a10b069d2a5ae1,27,small
66ae682aa6a10b612b2b4331,20biia,small
66ae682aa6a10b612b2b4331,20,small
66ae8eeaa6a10bc5c92ba0f9,8c,small
66ae8eeaa6a10bc5c92ba0f9,20biic,commercial
66ae8eeaa6a10bc5c92ba0f9,20,small
66aeda7a0e2a98dd4e824cbf,8c,small
66aeda7a0e2a98dd4e824cbf,20biib,intermediate
66aeda7a0e2a98dd4e824cbf,20,small
66aeda7a0e2a98dd4e824cbf,27,small
66aeeb9c57e4fe30bbc3f5f3,27a,small
66aeeb9c57e4fe30bbc3f5f3,27,small
66aeeb9c57e4fe30bbc3f5f3,29,small
66aeeb9c57e4fe30bbc3f5f3,8c,small
66aeeb9c57e4fe30bbc3f5f3,20biic,commercial
66aeeb9c57e4fe30bbc3f5f3,20,small
66af088e0e2a9844e782fb32,20biib,intermediate
66af088e0e2a9844e782fb32,20,small
66af170396dc0c005e625fda,8c,small
66af170396dc0c005e625fda,20biib,intermediate
66af170396dc0c005e625fda,20,small
66af9381a6a10b3af53a4a2d,8c,small
66af9381a6a10b3af53a4a2d,20biia,small
66af9381a6a10b3af53a4a2d,20,small
66af9444ed48a928485d4d06,20biia,small
66af9444ed48a928485d4d06,20,small
66af99cc96dc0c51436b26d8,8c,small
66af99cc96dc0c51436b26d8,20biia,small
66af99cc96dc0c51436b26d8,20,small
66af99cc96dc0c51436b26d8,27,small
66afaf75ed48a9cdff5e3cb0,8c,small
66afaf75ed48a9cdff5e3cb0,20biib,intermediate
66afaf75ed48a9cdff5e3cb0,20,small
66afd41fa8337841af240cbc,8c,small
66afd41fa8337841af240cbc,20biib,intermediate
66afd41fa8337841af240cbc,20,small
66b0287996dc0ce8347046ca,8c,small
66b0287996dc0ce8347046ca,20biib,intermediate
66b0287996dc0ce8347046ca,20,small
66b045f5d295c8cd9c8020bb,8c,small
66b045f5d295c8cd9c8020bb,20biib,intermediate
66b045f5d295c8cd9c8020bb,20,small
66b04611491b7b89f64d3822,3085,small
66b04611491b7b89f64d3822,308,small
66b04611491b7b89f64d3822,5,small
66b04611491b7b89f64d3822,35,small
66b04611491b7b89f64d3822,3,small
66b04611491b7b89f64d3822,20biia,small
66b04611491b7b89f64d3822,20,small
66b04611491b7b89f64d3822,9,small
66b1178e59dc181ac86dc1bf,8b,intermediate
66b1178e59dc181ac86dc1bf,8,small
66b1178e59dc181ac86dc1bf,20bi,intermediate
66b1178e59dc181ac86dc1bf,20,small
66b1178e59dc181ac86dc1bf,8c,small
66b1178e59dc181ac86dc1bf,20biib,intermediate
66b11f904d92da1501dd8ee7,15,small
66b13079491b7b1f74666c04,8c,small
66b13079491b7b1f74666c04,20biia,small
66b13079491b7b1f74666c04,20,small
66b1b4206a1da8ae59177a73,8c,small
66b1b4206a1da8ae59177a73,20biib,intermediate
66b1b4206a1da8ae59177a73,20,small
66b1b4206a1da8ae59177a73,29,small
66b1bd434d92da7d9eebf980,8c,small
66b1bd434d92da7d9eebf980,20biia,small
66b1bd434d92da7d9eebf980,20,small
66b1bd434d92da7d9eebf980,27,small
66b1cf584d92da425ef49939,8c,small
66b1cf584d92da425ef49939,20biia,small
66b1cf584d92da425ef49939,20,small
66b1d6f462bba65597ea9cbf,27,small
66b2083b087841e32d323c7f,8c,small
66b2083b087841e32d323c7f,20biib,intermediate
66b2083b087841e32d323c7f,20,small
66b2083b087841e32d323c7f,27,small
66b2083b087841e32d323c7f,29,small
66b229dd590be837b3edf58a,8c,small
66b229dd590be837b3edf58a,20biia,small
66b229dd590be837b3edf58a,20,small
66b2312c62bba65421f7bfd4,8c,small
66b2312c62bba65421f7bfd4,20biia,small
66b2312c62bba65421f7bfd4,20,small
66b2312c62bba65421f7bfd4,27a,small
66b2312c62bba65421f7bfd4,27,small
66b23636ea4ff058d4265865,8c,small
66b23636ea4ff058d4265865,20biia,small
66b23636ea4ff058d4265865,20,small
66b24289ea4ff01dea26ebe2,20biia,small
66b24289ea4ff01dea26ebe2,20,small
66b24955491b7b18858e23cd,8c,small
66b24955491b7b18858e23cd,20biia,small
66b24955491b7b18858e23cd,20,small
66b24e4c491b7bfb5b8e506d,8c,small
66b24e4c491b7bfb5b8e506d,20biia,small
66b24e4c491b7bfb5b8e506d,20,small
66b24e4c491b7bfb5b8e506d,27,small
66b2b79dbdfe74e550aa7596,20b,intermediate
66b2b79dbdfe74e550aa7596,20,small
66b2cafaf40c6885992d5fe8,8c,small
66b2cafaf40c6885992d5fe8,20biib,intermediate
66b2cafaf40c6885992d5fe8,20,small
66b2d58cff57489ee9037ae4,8c,small
66b2d58cff57489ee9037ae4,20biib,intermediate
66b2d58cff57489ee9037ae4,20,small
66b2f6527ebda404418e4c13,20biia,small
66b2f6527ebda404418e4c13,20,small
66b3d4679ba3427bfb0d65dd,8c,small
66b3d4679ba3427bfb0d65dd,22c,commercial
66b3d4679ba3427bfb0d65dd,22,small
66b3d4679ba3427bfb0d65dd,27,small
66b3ee81dd4dd4542f07126f,8c,small
66b3ee81dd4dd4542f07126f,20biia,small
66b3ee81dd4dd4542f07126f,20,small
66b3ee81dd4dd4542f07126f,27,small
66b49d280abe9bb27d399f0f,8c,small
66b49d280abe9bb27d399f0f,20biib,intermediate
66b49d280abe9bb27d399f0f,20,small
66b4b22321b51c49d6fee0a8,8c,small
66b4b22321b51c49d6fee0a8,20biib,intermediate
66b4b22321b51c49d6fee0a8,20,small
66b4b70a86d2658331c7a076,8c,small
66b4b70a86d2658331c7a076,20biib,intermediate
66b4b70a86d2658331c7a076,20,small
66b4b70a86d2658331c7a076,27,small
66b4b70a86d2658331c7a076,29,small
66b4b9e183554a41d7b09f71,8c,small
66b4b9e183554a41d7b09f71,20biib,intermediate
66b4b9e183554a41d7b09f71,20,small
66b4b9e183554a41d7b09f71,29,small
66b4b9e183554a41d7b09f71,20biia,small
66b4b9e183554a41d7b09f71,27,small
66b4d278908e8b12d59b089f,8c,small
66b4d278908e8b12d59b089f,20biia,small
66b4d278908e8b12d59b089f,20,small
66b4ee41cc897d231fa5f5ce,20ai,cultivation
66b4ee41cc897d231fa5f5ce,20,small
66b4ee41cc897d231fa5f5ce,8b,intermediate
66b4ee41cc897d231fa5f5ce,8,small
66b4f18583554a7cd7b443f0,8c,small
66b4f18583554a7cd7b443f0,20biia,small
66b4f18583554a7cd7b443f0,20,small
66b502cc83554a8494b4d939,20biib,intermediate
66b502cc83554a8494b4d939,20,small
66b5463583554a243db53ce6,20biia,small
66b5463583554a243db53ce6,20,small
66b559db9d3d58980be9859b,8c,small
66b559db9d3d58980be9859b,20biib,intermediate
66b559db9d3d58980be9859b,20,small
66b586f70abe9b241f4d3ecb,22b,intermediate
66b586f70abe9b241f4d3ecb,22,small
66b586f70abe9b241f4d3ecb,27a,small
66b586f70abe9b241f4d3ecb,27,small
66b59aad0abe9b84154d8830,8c,small
66b59aad0abe9b84154d8830,20biib,intermediate
66b59aad0abe9b84154d8830,20,small
66b5a643f2d7f816028c4b8e,8c,small
66b5a643f2d7f816028c4b8e,22a,small
66b5a643f2d7f816028c4b8e,22,small
66b5b51686d265329dd886f6,8c,small
66b5b51686d265329dd886f6,20biia,small
66b5b51686d265329dd886f6,20,small
66b61b6466e93572c3c3b03f,8c,small
66b61b6466e93572c3c3b03f,20biia,small
66b61b6466e93572c3c3b03f,20,small
66b61b6466e93572c3c3b03f,27,small
66b6270d86d2653801e10678,8c,small
66b6270d86d2653801e10678,20biib,intermediate
66b6270d86d2653801e10678,20,small
66b63188f2d7f88289a2451f,8c,small
66b63188f2d7f88289a2451f,20biib,intermediate
66b63188f2d7f88289a2451f,20,small
66b64105f2d7f816a3a2b83f,8c,small
66b64105f2d7f816a3a2b83f,20biia,small
66b64105f2d7f816a3a2b83f,20,small
66b6689bcc897d040dbc1cac,8c,small
66b6689bcc897d040dbc1cac,20biia,small
66b6689bcc897d040dbc1cac,20,small
66b6d6a29d3d582d2b05667f,8c,small
66b6d6a29d3d582d2b05667f,20biia,small
66b6d6a29d3d582d2b05667f,20,small
66b6d6a29d3d582d2b05667f,27,small
66b6f76595b580858d3f7e9b,20b,intermediate
66b6f76595b580858d3f7e9b,20,small
66b6f76595b580858d3f7e9b,20iia,small
66b70744a71c81b8f2c6414c,8c,small
66b70744a71c81b8f2c6414c,20biia,small
66b70744a71c81b8f2c6414c,20,small
66b70744a71c81b8f2c6414c,27b,small
66b72e9493a1171adbd28b86,20biia,small
66b72e9493a1171adbd28b86,20,small
66b72e9493a1171adbd28b86,2511a,small
66b72e9493a1171adbd28b86,25,small
66b72e9493a1171adbd28b86,1,small
66b72e9493a1171adbd28b86,251bb,intermediate
66b7361e06f94c21d2477862,20biia,small
66b7361e06f94c21d2477862,20,small
66b7392906f94c1a2347ca24,8c,small
66b7392906f94c1a2347ca24,20biib,intermediate
66b7392906f94c1a2347ca24,20,small
66b761fb3049869df0ed83e4,8c,small
66b761fb3049869df0ed83e4,20biia,small
66b761fb3049869df0ed83e4,20,small
66b779d331a3a933721f3399,8c,small
66b779d331a3a933721f3399,20biia,small
66b779d331a3a933721f3399,20,small
66b779d331a3a933721f3399,27b,small
66b77d5695b580c66d4c35ab,20biia,small
66b77d5695b580c66d4c35ab,20,small
66b7ab2fe7c4fd2d90ad13b1,8c,small
66b7ab2fe7c4fd2d90ad13b1,20biia,small
